sample: 0, mc_sample: 2, mean reward: 25.397, std reward: 3.992
sample: 1, mc_sample: 2, mean reward: 33.619, std reward: 0.595
sample: 2, mc_sample: 2, mean reward: 27.166, std reward: 0.217
sample: 3, mc_sample: 2, mean reward: 37.478, std reward: 2.339
sample: 4, mc_sample: 2, mean reward: 26.185, std reward: 5.884
sample: 5, mc_sample: 2, mean reward: 28.825, std reward: 5.867
sample: 6, mc_sample: 2, mean reward: 34.155, std reward: 4.394
sample: 7, mc_sample: 2, mean reward: 30.871, std reward: 3.568
sample: 8, mc_sample: 2, mean reward: 17.915, std reward: 4.0
sample: 9, mc_sample: 2, mean reward: 34.741, std reward: 3.323
sample: 10, mc_sample: 2, mean reward: 28.341, std reward: 1.86
sample: 11, mc_sample: 2, mean reward: 44.207, std reward: 3.505
sample: 12, mc_sample: 2, mean reward: 21.01, std reward: 0.189
sample: 13, mc_sample: 2, mean reward: 28.389, std reward: 3.586
sample: 14, mc_sample: 2, mean reward: 15.46, std reward: 0.428
sample: 15, mc_sample: 2, mean reward: 33.461, std reward: 0.679
sample: 16, mc_sample: 2, mean reward: 21.412, std reward: 1.314
sample: 17, mc_sample: 2, mean reward: 39.983, std reward: 3.071
sample: 18, mc_sample: 2, mean reward: 31.22, std reward: 1.409
sample: 19, mc_sample: 2, mean reward: 30.867, std reward: 9.53
sample: 20, mc_sample: 2, mean reward: 24.853, std reward: 3.689
sample: 21, mc_sample: 2, mean reward: 29.217, std reward: 0.608
sample: 22, mc_sample: 2, mean reward: 31.28, std reward: 3.401
sample: 23, mc_sample: 2, mean reward: 38.232, std reward: 1.926
sample: 24, mc_sample: 2, mean reward: 24.558, std reward: 1.305
sample: 25, mc_sample: 2, mean reward: 29.802, std reward: 5.185
sample: 26, mc_sample: 2, mean reward: 28.648, std reward: 5.191
sample: 27, mc_sample: 2, mean reward: 33.931, std reward: 0.054
sample: 28, mc_sample: 2, mean reward: 30.001, std reward: 0.205
sample: 29, mc_sample: 2, mean reward: 27.814, std reward: 2.614
sample: 30, mc_sample: 2, mean reward: 29.715, std reward: 2.803
sample: 31, mc_sample: 2, mean reward: 30.792, std reward: 2.495
sample: 32, mc_sample: 2, mean reward: 19.805, std reward: 1.353
sample: 33, mc_sample: 2, mean reward: 28.329, std reward: 0.624
sample: 34, mc_sample: 2, mean reward: 39.49, std reward: 1.844
sample: 35, mc_sample: 2, mean reward: 28.659, std reward: 3.734
sample: 36, mc_sample: 2, mean reward: 26.546, std reward: 2.501
sample: 37, mc_sample: 2, mean reward: 29.647, std reward: 2.858
sample: 38, mc_sample: 2, mean reward: 29.489, std reward: 1.929
sample: 39, mc_sample: 2, mean reward: 35.905, std reward: 4.045
sample: 40, mc_sample: 2, mean reward: 24.655, std reward: 3.563
sample: 41, mc_sample: 2, mean reward: 37.113, std reward: 0.169
sample: 42, mc_sample: 2, mean reward: 40.51, std reward: 5.67
sample: 43, mc_sample: 2, mean reward: 21.459, std reward: 1.011
sample: 44, mc_sample: 2, mean reward: 34.83, std reward: 0.034
sample: 45, mc_sample: 2, mean reward: 31.844, std reward: 4.08
sample: 46, mc_sample: 2, mean reward: 41.83, std reward: 2.088
sample: 47, mc_sample: 2, mean reward: 27.256, std reward: 0.775
sample: 48, mc_sample: 2, mean reward: 27.895, std reward: 1.907
sample: 49, mc_sample: 2, mean reward: 30.442, std reward: 2.266
sample: 50, mc_sample: 2, mean reward: 26.287, std reward: 0.303
sample: 51, mc_sample: 2, mean reward: 37.203, std reward: 0.539
sample: 52, mc_sample: 2, mean reward: 36.68, std reward: 2.24
sample: 53, mc_sample: 2, mean reward: 24.632, std reward: 3.549
sample: 54, mc_sample: 2, mean reward: 32.635, std reward: 6.187
sample: 55, mc_sample: 2, mean reward: 26.195, std reward: 1.328
sample: 56, mc_sample: 2, mean reward: 26.849, std reward: 0.565
sample: 57, mc_sample: 2, mean reward: 30.364, std reward: 1.675
sample: 58, mc_sample: 2, mean reward: 31.561, std reward: 1.428
sample: 59, mc_sample: 2, mean reward: 27.622, std reward: 3.573
sample: 60, mc_sample: 2, mean reward: 24.348, std reward: 1.935
sample: 61, mc_sample: 2, mean reward: 30.207, std reward: 2.307
sample: 62, mc_sample: 2, mean reward: 31.935, std reward: 0.057
sample: 63, mc_sample: 2, mean reward: 37.16, std reward: 6.225
sample: 64, mc_sample: 2, mean reward: 31.112, std reward: 1.043
sample: 65, mc_sample: 2, mean reward: 19.378, std reward: 0.793
sample: 66, mc_sample: 2, mean reward: 28.248, std reward: 0.422
sample: 67, mc_sample: 2, mean reward: 36.797, std reward: 2.749
sample: 68, mc_sample: 2, mean reward: 26.35, std reward: 2.976
sample: 69, mc_sample: 2, mean reward: 42.291, std reward: 4.538
sample: 70, mc_sample: 2, mean reward: 29.501, std reward: 4.455
sample: 71, mc_sample: 2, mean reward: 31.928, std reward: 0.881
sample: 72, mc_sample: 2, mean reward: 26.851, std reward: 3.341
sample: 73, mc_sample: 2, mean reward: 30.831, std reward: 1.516
sample: 74, mc_sample: 2, mean reward: 28.816, std reward: 3.349
sample: 75, mc_sample: 2, mean reward: 36.442, std reward: 1.692
sample: 76, mc_sample: 2, mean reward: 37.116, std reward: 1.846
sample: 77, mc_sample: 2, mean reward: 29.755, std reward: 0.591
sample: 78, mc_sample: 2, mean reward: 29.987, std reward: 6.041
sample: 79, mc_sample: 2, mean reward: 34.847, std reward: 0.07
sample: 80, mc_sample: 2, mean reward: 32.429, std reward: 3.735
sample: 81, mc_sample: 2, mean reward: 31.939, std reward: 3.524
sample: 82, mc_sample: 2, mean reward: 19.746, std reward: 2.899
sample: 83, mc_sample: 2, mean reward: 24.926, std reward: 0.334
sample: 84, mc_sample: 2, mean reward: 35.747, std reward: 2.94
sample: 85, mc_sample: 2, mean reward: 33.641, std reward: 0.377
sample: 86, mc_sample: 2, mean reward: 37.812, std reward: 1.0
sample: 87, mc_sample: 2, mean reward: 21.537, std reward: 3.51
sample: 88, mc_sample: 2, mean reward: 23.525, std reward: 1.706
sample: 89, mc_sample: 2, mean reward: 36.412, std reward: 0.909
sample: 90, mc_sample: 2, mean reward: 30.271, std reward: 0.141
sample: 91, mc_sample: 2, mean reward: 23.135, std reward: 1.051
