sample: 0, mc_sample: 1, mean reward: 25.584, std reward: 0.0, kl: 0
sample: 1, mc_sample: 1, mean reward: 14.109, std reward: 0.0, kl: 33279.0
sample: 2, mc_sample: 1, mean reward: 32.841, std reward: 0.0, kl: 33279.0
sample: 3, mc_sample: 1, mean reward: 15.669, std reward: 0.0, kl: 33279.0
sample: 4, mc_sample: 1, mean reward: 7.457, std reward: 0.0, kl: 33279.0
sample: 5, mc_sample: 1, mean reward: 18.079, std reward: 0.0, kl: 33279.0
sample: 6, mc_sample: 1, mean reward: 11.939, std reward: 0.0, kl: 33279.0
sample: 7, mc_sample: 1, mean reward: 45.187, std reward: 0.0, kl: 33279.0
sample: 8, mc_sample: 1, mean reward: 23.54, std reward: 0.0, kl: 33279.0
sample: 9, mc_sample: 1, mean reward: 50.418, std reward: 0.0, kl: 33279.0
sample: 10, mc_sample: 1, mean reward: 12.142, std reward: 0.0, kl: 33279.0
sample: 11, mc_sample: 1, mean reward: 19.881, std reward: 0.0, kl: 33279.0
sample: 12, mc_sample: 1, mean reward: 16.629, std reward: 0.0, kl: 33279.0
sample: 13, mc_sample: 1, mean reward: 35.693, std reward: 0.0, kl: 33279.0
sample: 14, mc_sample: 1, mean reward: 8.056, std reward: 0.0, kl: 33279.0
sample: 15, mc_sample: 1, mean reward: 20.631, std reward: 0.0, kl: 33279.0
sample: 16, mc_sample: 1, mean reward: 4.944, std reward: 0.0, kl: 33279.0
sample: 17, mc_sample: 1, mean reward: 12.853, std reward: 0.0, kl: 33279.0
sample: 18, mc_sample: 1, mean reward: 14.252, std reward: 0.0, kl: 33279.0
sample: 19, mc_sample: 1, mean reward: 12.917, std reward: 0.0, kl: 33279.0
sample: 20, mc_sample: 1, mean reward: 5.749, std reward: 0.0, kl: 33279.0
sample: 21, mc_sample: 1, mean reward: 12.706, std reward: 0.0, kl: 33279.0
sample: 22, mc_sample: 1, mean reward: 39.89, std reward: 0.0, kl: 33279.0
sample: 23, mc_sample: 1, mean reward: 21.607, std reward: 0.0, kl: 33279.0
sample: 24, mc_sample: 1, mean reward: 7.282, std reward: 0.0, kl: 33279.0
sample: 25, mc_sample: 1, mean reward: 27.548, std reward: 0.0, kl: 33279.0
sample: 26, mc_sample: 1, mean reward: 28.882, std reward: 0.0, kl: 33278.984375
sample: 27, mc_sample: 1, mean reward: 9.309, std reward: 0.0, kl: 33278.984375
sample: 28, mc_sample: 1, mean reward: 24.875, std reward: 0.0, kl: 33278.984375
sample: 29, mc_sample: 1, mean reward: 30.424, std reward: 0.0, kl: 33278.984375
sample: 30, mc_sample: 1, mean reward: 26.689, std reward: 0.0, kl: 33278.984375
sample: 31, mc_sample: 1, mean reward: 19.161, std reward: 0.0, kl: 33278.984375
sample: 32, mc_sample: 1, mean reward: 24.356, std reward: 0.0, kl: 33278.984375
sample: 33, mc_sample: 1, mean reward: 21.491, std reward: 0.0, kl: 33278.984375
sample: 34, mc_sample: 1, mean reward: 23.926, std reward: 0.0, kl: 33278.984375
sample: 35, mc_sample: 1, mean reward: 38.774, std reward: 0.0, kl: 33278.984375
sample: 36, mc_sample: 1, mean reward: 29.582, std reward: 0.0, kl: 33278.984375
sample: 37, mc_sample: 1, mean reward: 18.749, std reward: 0.0, kl: 33278.984375
sample: 38, mc_sample: 1, mean reward: 47.354, std reward: 0.0, kl: 33278.984375
