sample: 0, mc_sample: 2, mean reward: 23.274, std reward: 2.375
sample: 1, mc_sample: 2, mean reward: 34.168, std reward: 1.884
sample: 2, mc_sample: 2, mean reward: 19.427, std reward: 3.32
sample: 3, mc_sample: 2, mean reward: 17.765, std reward: 0.11
sample: 4, mc_sample: 2, mean reward: 36.923, std reward: 6.817
sample: 5, mc_sample: 2, mean reward: 26.304, std reward: 3.211
sample: 6, mc_sample: 2, mean reward: 15.701, std reward: 0.535
sample: 7, mc_sample: 2, mean reward: 35.572, std reward: 6.283
sample: 8, mc_sample: 2, mean reward: 34.93, std reward: 2.012
sample: 9, mc_sample: 2, mean reward: 29.211, std reward: 0.568
sample: 10, mc_sample: 2, mean reward: 31.831, std reward: 1.013
sample: 11, mc_sample: 2, mean reward: 29.347, std reward: 1.311
sample: 12, mc_sample: 2, mean reward: 25.103, std reward: 0.664
sample: 13, mc_sample: 2, mean reward: 23.07, std reward: 2.282
sample: 14, mc_sample: 2, mean reward: 21.806, std reward: 2.871
sample: 15, mc_sample: 2, mean reward: 34.887, std reward: 3.729
sample: 16, mc_sample: 2, mean reward: 35.967, std reward: 0.575
sample: 17, mc_sample: 2, mean reward: 26.665, std reward: 0.887
sample: 18, mc_sample: 2, mean reward: 33.156, std reward: 1.844
sample: 19, mc_sample: 2, mean reward: 29.51, std reward: 1.714
sample: 20, mc_sample: 2, mean reward: 37.711, std reward: 0.881
sample: 21, mc_sample: 2, mean reward: 28.845, std reward: 4.123
sample: 22, mc_sample: 2, mean reward: 13.186, std reward: 0.233
sample: 23, mc_sample: 2, mean reward: 29.188, std reward: 5.073
sample: 24, mc_sample: 2, mean reward: 26.828, std reward: 4.837
sample: 25, mc_sample: 2, mean reward: 39.603, std reward: 2.68
sample: 26, mc_sample: 2, mean reward: 19.062, std reward: 1.029
sample: 27, mc_sample: 2, mean reward: 38.36, std reward: 0.435
sample: 28, mc_sample: 2, mean reward: 21.15, std reward: 1.764
sample: 29, mc_sample: 2, mean reward: 34.829, std reward: 1.716
sample: 30, mc_sample: 2, mean reward: 35.868, std reward: 0.808
sample: 31, mc_sample: 2, mean reward: 37.937, std reward: 1.41
sample: 32, mc_sample: 2, mean reward: 33.741, std reward: 2.788
sample: 33, mc_sample: 2, mean reward: 41.749, std reward: 2.729
sample: 34, mc_sample: 2, mean reward: 21.429, std reward: 2.136
sample: 35, mc_sample: 2, mean reward: 23.943, std reward: 1.849
sample: 36, mc_sample: 2, mean reward: 22.539, std reward: 1.278
sample: 37, mc_sample: 2, mean reward: 24.656, std reward: 1.873
sample: 38, mc_sample: 2, mean reward: 28.031, std reward: 2.089
sample: 39, mc_sample: 2, mean reward: 35.196, std reward: 4.408
sample: 40, mc_sample: 2, mean reward: 34.407, std reward: 4.199
sample: 41, mc_sample: 2, mean reward: 40.291, std reward: 1.065
sample: 42, mc_sample: 2, mean reward: 18.63, std reward: 2.777
sample: 43, mc_sample: 2, mean reward: 13.643, std reward: 1.163
sample: 44, mc_sample: 2, mean reward: 33.852, std reward: 2.062
sample: 45, mc_sample: 2, mean reward: 40.71, std reward: 6.3
sample: 46, mc_sample: 2, mean reward: 38.689, std reward: 4.809
sample: 47, mc_sample: 2, mean reward: 42.476, std reward: 0.568
sample: 48, mc_sample: 2, mean reward: 28.318, std reward: 0.835
sample: 49, mc_sample: 2, mean reward: 36.849, std reward: 1.182
sample: 50, mc_sample: 2, mean reward: 36.062, std reward: 1.089
sample: 51, mc_sample: 2, mean reward: 27.886, std reward: 4.459
sample: 52, mc_sample: 2, mean reward: 29.491, std reward: 3.573
sample: 53, mc_sample: 2, mean reward: 26.936, std reward: 0.727
sample: 54, mc_sample: 2, mean reward: 34.828, std reward: 2.215
sample: 55, mc_sample: 2, mean reward: 37.069, std reward: 2.242
sample: 56, mc_sample: 2, mean reward: 30.202, std reward: 0.414
sample: 57, mc_sample: 2, mean reward: 36.109, std reward: 4.897
sample: 58, mc_sample: 2, mean reward: 45.338, std reward: 0.487
sample: 59, mc_sample: 2, mean reward: 34.914, std reward: 2.427
sample: 60, mc_sample: 2, mean reward: 23.482, std reward: 4.819
sample: 61, mc_sample: 2, mean reward: 23.983, std reward: 1.873
sample: 62, mc_sample: 2, mean reward: 35.895, std reward: 1.617
sample: 63, mc_sample: 2, mean reward: 32.403, std reward: 1.957
sample: 64, mc_sample: 2, mean reward: 41.777, std reward: 1.13
sample: 65, mc_sample: 2, mean reward: 32.42, std reward: 2.845
sample: 66, mc_sample: 2, mean reward: 37.532, std reward: 1.328
sample: 67, mc_sample: 2, mean reward: 37.878, std reward: 5.144
sample: 68, mc_sample: 2, mean reward: 29.945, std reward: 0.559
sample: 69, mc_sample: 2, mean reward: 32.357, std reward: 1.195
sample: 70, mc_sample: 2, mean reward: 34.487, std reward: 3.054
sample: 71, mc_sample: 2, mean reward: 34.97, std reward: 2.765
sample: 72, mc_sample: 2, mean reward: 29.245, std reward: 0.128
sample: 73, mc_sample: 2, mean reward: 34.826, std reward: 6.222
sample: 74, mc_sample: 2, mean reward: 38.902, std reward: 0.469
sample: 75, mc_sample: 2, mean reward: 20.439, std reward: 1.264
sample: 76, mc_sample: 2, mean reward: 37.996, std reward: 0.393
sample: 77, mc_sample: 2, mean reward: 19.655, std reward: 1.071
sample: 78, mc_sample: 2, mean reward: 31.046, std reward: 2.268
sample: 79, mc_sample: 2, mean reward: 27.72, std reward: 1.505
sample: 80, mc_sample: 2, mean reward: 37.088, std reward: 1.196
sample: 81, mc_sample: 2, mean reward: 26.992, std reward: 1.505
sample: 82, mc_sample: 2, mean reward: 23.94, std reward: 0.541
sample: 83, mc_sample: 2, mean reward: 29.081, std reward: 2.026
sample: 84, mc_sample: 2, mean reward: 29.298, std reward: 4.112
sample: 85, mc_sample: 2, mean reward: 34.387, std reward: 0.015
sample: 86, mc_sample: 2, mean reward: 31.001, std reward: 3.996
sample: 87, mc_sample: 2, mean reward: 16.304, std reward: 1.719
sample: 88, mc_sample: 2, mean reward: 30.339, std reward: 1.188
sample: 89, mc_sample: 2, mean reward: 34.714, std reward: 4.267
sample: 90, mc_sample: 2, mean reward: 30.037, std reward: 7.825
sample: 91, mc_sample: 2, mean reward: 29.184, std reward: 2.052
sample: 92, mc_sample: 2, mean reward: 21.555, std reward: 0.035
sample: 93, mc_sample: 2, mean reward: 30.404, std reward: 0.588
sample: 94, mc_sample: 2, mean reward: 23.582, std reward: 1.149
sample: 95, mc_sample: 2, mean reward: 31.823, std reward: 4.141
sample: 96, mc_sample: 2, mean reward: 22.91, std reward: 2.734
sample: 97, mc_sample: 2, mean reward: 38.845, std reward: 4.056
sample: 98, mc_sample: 2, mean reward: 36.63, std reward: 3.701
sample: 99, mc_sample: 2, mean reward: 27.321, std reward: 3.553
sample: 100, mc_sample: 2, mean reward: 38.885, std reward: 4.164
sample: 101, mc_sample: 2, mean reward: 33.158, std reward: 2.608
sample: 102, mc_sample: 2, mean reward: 21.596, std reward: 3.803
sample: 103, mc_sample: 2, mean reward: 24.136, std reward: 1.194
sample: 104, mc_sample: 2, mean reward: 32.281, std reward: 4.646
sample: 105, mc_sample: 2, mean reward: 28.694, std reward: 3.714
sample: 106, mc_sample: 2, mean reward: 43.317, std reward: 3.398
sample: 107, mc_sample: 2, mean reward: 36.487, std reward: 2.916
sample: 108, mc_sample: 2, mean reward: 28.3, std reward: 0.708
sample: 109, mc_sample: 2, mean reward: 25.527, std reward: 0.212
sample: 110, mc_sample: 2, mean reward: 32.651, std reward: 5.071
sample: 111, mc_sample: 2, mean reward: 29.884, std reward: 2.208
sample: 112, mc_sample: 2, mean reward: 35.604, std reward: 1.58
sample: 113, mc_sample: 2, mean reward: 38.775, std reward: 0.304
sample: 114, mc_sample: 2, mean reward: 32.705, std reward: 0.422
sample: 115, mc_sample: 2, mean reward: 26.517, std reward: 1.024
sample: 116, mc_sample: 2, mean reward: 31.208, std reward: 2.902
sample: 117, mc_sample: 2, mean reward: 31.814, std reward: 1.699
sample: 118, mc_sample: 2, mean reward: 43.353, std reward: 0.667
sample: 119, mc_sample: 2, mean reward: 26.536, std reward: 0.728
sample: 120, mc_sample: 2, mean reward: 24.834, std reward: 2.028
sample: 121, mc_sample: 2, mean reward: 29.542, std reward: 0.06
sample: 122, mc_sample: 2, mean reward: 25.93, std reward: 0.575
sample: 123, mc_sample: 2, mean reward: 30.312, std reward: 2.845
sample: 124, mc_sample: 2, mean reward: 42.079, std reward: 1.858
sample: 125, mc_sample: 2, mean reward: 41.269, std reward: 2.061
sample: 126, mc_sample: 2, mean reward: 38.866, std reward: 2.541
sample: 127, mc_sample: 2, mean reward: 37.627, std reward: 0.728
sample: 128, mc_sample: 2, mean reward: 34.986, std reward: 2.036
sample: 129, mc_sample: 2, mean reward: 37.554, std reward: 1.122
sample: 130, mc_sample: 2, mean reward: 29.337, std reward: 0.21
sample: 131, mc_sample: 2, mean reward: 43.072, std reward: 0.517
sample: 132, mc_sample: 2, mean reward: 36.487, std reward: 3.449
sample: 133, mc_sample: 2, mean reward: 54.081, std reward: 1.985
sample: 134, mc_sample: 2, mean reward: 27.819, std reward: 2.619
sample: 135, mc_sample: 2, mean reward: 23.207, std reward: 3.518
sample: 136, mc_sample: 2, mean reward: 25.614, std reward: 0.415
sample: 137, mc_sample: 2, mean reward: 37.929, std reward: 2.52
sample: 138, mc_sample: 2, mean reward: 36.607, std reward: 0.329
sample: 139, mc_sample: 2, mean reward: 30.543, std reward: 1.407
sample: 140, mc_sample: 2, mean reward: 28.78, std reward: 1.245
sample: 141, mc_sample: 2, mean reward: 26.505, std reward: 3.056
sample: 142, mc_sample: 2, mean reward: 43.088, std reward: 5.158
sample: 143, mc_sample: 2, mean reward: 38.31, std reward: 1.542
sample: 144, mc_sample: 2, mean reward: 31.618, std reward: 3.05
sample: 145, mc_sample: 2, mean reward: 41.655, std reward: 0.336
sample: 146, mc_sample: 2, mean reward: 28.195, std reward: 4.207
sample: 147, mc_sample: 2, mean reward: 35.375, std reward: 0.788
sample: 148, mc_sample: 2, mean reward: 34.913, std reward: 1.421
sample: 149, mc_sample: 2, mean reward: 35.759, std reward: 2.619
sample: 150, mc_sample: 2, mean reward: 38.204, std reward: 2.1
sample: 151, mc_sample: 2, mean reward: 31.124, std reward: 3.8
sample: 152, mc_sample: 2, mean reward: 35.918, std reward: 0.949
sample: 153, mc_sample: 2, mean reward: 28.158, std reward: 0.655
sample: 154, mc_sample: 2, mean reward: 34.572, std reward: 0.829
sample: 155, mc_sample: 2, mean reward: 24.173, std reward: 1.926
sample: 156, mc_sample: 2, mean reward: 33.78, std reward: 6.397
sample: 157, mc_sample: 2, mean reward: 39.195, std reward: 3.416
sample: 158, mc_sample: 2, mean reward: 33.202, std reward: 1.643
sample: 159, mc_sample: 2, mean reward: 34.931, std reward: 1.674
sample: 160, mc_sample: 2, mean reward: 31.95, std reward: 0.728
sample: 161, mc_sample: 2, mean reward: 25.0, std reward: 0.457
sample: 162, mc_sample: 2, mean reward: 22.913, std reward: 2.321
sample: 163, mc_sample: 2, mean reward: 33.853, std reward: 0.122
sample: 164, mc_sample: 2, mean reward: 22.61, std reward: 0.052
sample: 165, mc_sample: 2, mean reward: 23.946, std reward: 1.22
sample: 166, mc_sample: 2, mean reward: 28.626, std reward: 3.492
sample: 167, mc_sample: 2, mean reward: 37.398, std reward: 0.635
sample: 168, mc_sample: 2, mean reward: 28.564, std reward: 0.286
sample: 169, mc_sample: 2, mean reward: 20.199, std reward: 2.31
sample: 170, mc_sample: 2, mean reward: 16.324, std reward: 0.337
sample: 171, mc_sample: 2, mean reward: 36.882, std reward: 2.074
sample: 172, mc_sample: 2, mean reward: 40.456, std reward: 5.562
sample: 173, mc_sample: 2, mean reward: 37.228, std reward: 3.712
sample: 174, mc_sample: 2, mean reward: 33.768, std reward: 0.581
sample: 175, mc_sample: 2, mean reward: 37.216, std reward: 4.039
sample: 176, mc_sample: 2, mean reward: 44.672, std reward: 2.116
sample: 177, mc_sample: 2, mean reward: 28.411, std reward: 0.781
sample: 178, mc_sample: 2, mean reward: 40.692, std reward: 1.167
sample: 179, mc_sample: 2, mean reward: 34.526, std reward: 0.067
sample: 180, mc_sample: 2, mean reward: 35.392, std reward: 1.859
sample: 181, mc_sample: 2, mean reward: 18.1, std reward: 0.524
sample: 182, mc_sample: 2, mean reward: 36.77, std reward: 2.261
sample: 183, mc_sample: 2, mean reward: 25.411, std reward: 1.579
sample: 184, mc_sample: 2, mean reward: 20.273, std reward: 2.199
sample: 185, mc_sample: 2, mean reward: 32.082, std reward: 0.413
