sample: 0, mc_sample: 1, mean reward: 95.704, std reward: 0.0
sample: 1, mc_sample: 1, mean reward: 94.794, std reward: 0.0
sample: 2, mc_sample: 1, mean reward: 88.985, std reward: 0.0
sample: 3, mc_sample: 1, mean reward: 103.647, std reward: 0.0
sample: 4, mc_sample: 1, mean reward: 108.762, std reward: 0.0
sample: 5, mc_sample: 1, mean reward: 105.422, std reward: 0.0
sample: 6, mc_sample: 1, mean reward: 104.3, std reward: 0.0
sample: 7, mc_sample: 1, mean reward: 107.781, std reward: 0.0
sample: 8, mc_sample: 1, mean reward: 87.031, std reward: 0.0
sample: 9, mc_sample: 1, mean reward: 93.975, std reward: 0.0
sample: 10, mc_sample: 1, mean reward: 106.542, std reward: 0.0
sample: 11, mc_sample: 1, mean reward: 91.727, std reward: 0.0
sample: 12, mc_sample: 1, mean reward: 103.174, std reward: 0.0
sample: 13, mc_sample: 1, mean reward: 103.091, std reward: 0.0
sample: 14, mc_sample: 1, mean reward: 94.573, std reward: 0.0
sample: 15, mc_sample: 1, mean reward: 87.353, std reward: 0.0
sample: 16, mc_sample: 1, mean reward: 85.375, std reward: 0.0
sample: 17, mc_sample: 1, mean reward: 94.126, std reward: 0.0
sample: 18, mc_sample: 1, mean reward: 102.541, std reward: 0.0
sample: 19, mc_sample: 1, mean reward: 109.027, std reward: 0.0
sample: 20, mc_sample: 1, mean reward: 91.516, std reward: 0.0
sample: 21, mc_sample: 1, mean reward: 103.545, std reward: 0.0
sample: 22, mc_sample: 1, mean reward: 91.743, std reward: 0.0
sample: 23, mc_sample: 1, mean reward: 94.513, std reward: 0.0
sample: 24, mc_sample: 1, mean reward: 105.449, std reward: 0.0
sample: 25, mc_sample: 1, mean reward: 93.875, std reward: 0.0
sample: 26, mc_sample: 1, mean reward: 105.473, std reward: 0.0
sample: 27, mc_sample: 1, mean reward: 101.798, std reward: 0.0
sample: 28, mc_sample: 1, mean reward: 114.414, std reward: 0.0
sample: 29, mc_sample: 1, mean reward: 99.26, std reward: 0.0
sample: 30, mc_sample: 1, mean reward: 107.381, std reward: 0.0
sample: 31, mc_sample: 1, mean reward: 102.791, std reward: 0.0
sample: 32, mc_sample: 1, mean reward: 110.882, std reward: 0.0
sample: 33, mc_sample: 1, mean reward: 105.508, std reward: 0.0
sample: 34, mc_sample: 1, mean reward: 115.123, std reward: 0.0
sample: 35, mc_sample: 1, mean reward: 104.07, std reward: 0.0
sample: 36, mc_sample: 1, mean reward: 115.32, std reward: 0.0
sample: 37, mc_sample: 1, mean reward: 112.406, std reward: 0.0
sample: 38, mc_sample: 1, mean reward: 119.689, std reward: 0.0
