sample: 0, mc_sample: 1, mean reward: 120.817, std reward: 0.0
sample: 1, mc_sample: 1, mean reward: 104.839, std reward: 0.0
sample: 2, mc_sample: 1, mean reward: 121.249, std reward: 0.0
sample: 3, mc_sample: 1, mean reward: 114.735, std reward: 0.0
sample: 4, mc_sample: 1, mean reward: 120.69, std reward: 0.0
sample: 5, mc_sample: 1, mean reward: 139.529, std reward: 0.0
sample: 6, mc_sample: 1, mean reward: 130.536, std reward: 0.0
sample: 7, mc_sample: 1, mean reward: 126.929, std reward: 0.0
sample: 8, mc_sample: 1, mean reward: 130.703, std reward: 0.0
sample: 9, mc_sample: 1, mean reward: 118.509, std reward: 0.0
sample: 10, mc_sample: 1, mean reward: 126.945, std reward: 0.0
sample: 11, mc_sample: 1, mean reward: 143.191, std reward: 0.0
sample: 12, mc_sample: 1, mean reward: 120.197, std reward: 0.0
sample: 13, mc_sample: 1, mean reward: 129.015, std reward: 0.0
sample: 14, mc_sample: 1, mean reward: 137.858, std reward: 0.0
sample: 15, mc_sample: 1, mean reward: 157.521, std reward: 0.0
sample: 16, mc_sample: 1, mean reward: 131.542, std reward: 0.0
sample: 17, mc_sample: 1, mean reward: 131.226, std reward: 0.0
sample: 18, mc_sample: 1, mean reward: 115.23, std reward: 0.0
sample: 19, mc_sample: 1, mean reward: 121.447, std reward: 0.0
sample: 20, mc_sample: 1, mean reward: 125.273, std reward: 0.0
sample: 21, mc_sample: 1, mean reward: 145.699, std reward: 0.0
sample: 22, mc_sample: 1, mean reward: 128.314, std reward: 0.0
sample: 23, mc_sample: 1, mean reward: 158.817, std reward: 0.0
sample: 24, mc_sample: 1, mean reward: 152.154, std reward: 0.0
sample: 25, mc_sample: 1, mean reward: 136.533, std reward: 0.0
sample: 26, mc_sample: 1, mean reward: 117.136, std reward: 0.0
sample: 27, mc_sample: 1, mean reward: 120.447, std reward: 0.0
sample: 28, mc_sample: 1, mean reward: 128.005, std reward: 0.0
sample: 29, mc_sample: 1, mean reward: 105.206, std reward: 0.0
sample: 30, mc_sample: 1, mean reward: 134.875, std reward: 0.0
sample: 31, mc_sample: 1, mean reward: 109.845, std reward: 0.0
sample: 32, mc_sample: 1, mean reward: 140.807, std reward: 0.0
sample: 33, mc_sample: 1, mean reward: 130.804, std reward: 0.0
sample: 34, mc_sample: 1, mean reward: 146.887, std reward: 0.0
sample: 35, mc_sample: 1, mean reward: 122.487, std reward: 0.0
sample: 36, mc_sample: 1, mean reward: 131.809, std reward: 0.0
sample: 37, mc_sample: 1, mean reward: 129.363, std reward: 0.0
sample: 38, mc_sample: 1, mean reward: 129.649, std reward: 0.0
sample: 39, mc_sample: 1, mean reward: 149.022, std reward: 0.0
sample: 40, mc_sample: 1, mean reward: 138.388, std reward: 0.0
sample: 41, mc_sample: 1, mean reward: 141.796, std reward: 0.0
sample: 42, mc_sample: 1, mean reward: 147.182, std reward: 0.0
sample: 43, mc_sample: 1, mean reward: 176.269, std reward: 0.0
sample: 44, mc_sample: 1, mean reward: 136.782, std reward: 0.0
sample: 45, mc_sample: 1, mean reward: 141.806, std reward: 0.0
sample: 46, mc_sample: 1, mean reward: 143.153, std reward: 0.0
sample: 47, mc_sample: 1, mean reward: 167.393, std reward: 0.0
sample: 48, mc_sample: 1, mean reward: 140.786, std reward: 0.0
sample: 49, mc_sample: 1, mean reward: 160.524, std reward: 0.0
sample: 50, mc_sample: 1, mean reward: 152.989, std reward: 0.0
sample: 51, mc_sample: 1, mean reward: 168.233, std reward: 0.0
sample: 52, mc_sample: 1, mean reward: 144.089, std reward: 0.0
sample: 53, mc_sample: 1, mean reward: 175.927, std reward: 0.0
sample: 54, mc_sample: 1, mean reward: 152.453, std reward: 0.0
sample: 55, mc_sample: 1, mean reward: 156.524, std reward: 0.0
sample: 56, mc_sample: 1, mean reward: 147.115, std reward: 0.0
sample: 57, mc_sample: 1, mean reward: 174.29, std reward: 0.0
sample: 58, mc_sample: 1, mean reward: 144.173, std reward: 0.0
sample: 59, mc_sample: 1, mean reward: 136.807, std reward: 0.0
sample: 60, mc_sample: 1, mean reward: 162.979, std reward: 0.0
sample: 61, mc_sample: 1, mean reward: 158.353, std reward: 0.0
sample: 62, mc_sample: 1, mean reward: 175.602, std reward: 0.0
sample: 63, mc_sample: 1, mean reward: 142.709, std reward: 0.0
sample: 64, mc_sample: 1, mean reward: 151.087, std reward: 0.0
sample: 65, mc_sample: 1, mean reward: 164.726, std reward: 0.0
sample: 66, mc_sample: 1, mean reward: 193.151, std reward: 0.0
sample: 67, mc_sample: 1, mean reward: 159.52, std reward: 0.0
sample: 68, mc_sample: 1, mean reward: 142.773, std reward: 0.0
sample: 69, mc_sample: 1, mean reward: 163.834, std reward: 0.0
sample: 70, mc_sample: 1, mean reward: 157.879, std reward: 0.0
sample: 71, mc_sample: 1, mean reward: 152.761, std reward: 0.0
sample: 72, mc_sample: 1, mean reward: 177.474, std reward: 0.0
sample: 73, mc_sample: 1, mean reward: 172.877, std reward: 0.0
sample: 74, mc_sample: 1, mean reward: 150.511, std reward: 0.0
sample: 75, mc_sample: 1, mean reward: 147.973, std reward: 0.0
sample: 76, mc_sample: 1, mean reward: 161.825, std reward: 0.0
sample: 77, mc_sample: 1, mean reward: 152.245, std reward: 0.0
sample: 78, mc_sample: 1, mean reward: 175.093, std reward: 0.0
sample: 79, mc_sample: 1, mean reward: 161.473, std reward: 0.0
sample: 80, mc_sample: 1, mean reward: 152.76, std reward: 0.0
sample: 81, mc_sample: 1, mean reward: 167.433, std reward: 0.0
sample: 82, mc_sample: 1, mean reward: 178.248, std reward: 0.0
sample: 83, mc_sample: 1, mean reward: 137.625, std reward: 0.0
sample: 84, mc_sample: 1, mean reward: 173.291, std reward: 0.0
sample: 85, mc_sample: 1, mean reward: 195.482, std reward: 0.0
sample: 86, mc_sample: 1, mean reward: 171.434, std reward: 0.0
sample: 87, mc_sample: 1, mean reward: 150.895, std reward: 0.0
sample: 88, mc_sample: 1, mean reward: 147.422, std reward: 0.0
sample: 89, mc_sample: 1, mean reward: 181.999, std reward: 0.0
sample: 90, mc_sample: 1, mean reward: 193.693, std reward: 0.0
sample: 91, mc_sample: 1, mean reward: 179.209, std reward: 0.0
sample: 92, mc_sample: 1, mean reward: 163.138, std reward: 0.0
sample: 93, mc_sample: 1, mean reward: 170.114, std reward: 0.0
sample: 94, mc_sample: 1, mean reward: 186.906, std reward: 0.0
sample: 95, mc_sample: 1, mean reward: 147.553, std reward: 0.0
sample: 96, mc_sample: 1, mean reward: 128.2, std reward: 0.0
sample: 97, mc_sample: 1, mean reward: 195.241, std reward: 0.0
sample: 98, mc_sample: 1, mean reward: 191.382, std reward: 0.0
sample: 99, mc_sample: 1, mean reward: 168.692, std reward: 0.0
sample: 100, mc_sample: 1, mean reward: 195.371, std reward: 0.0
sample: 101, mc_sample: 1, mean reward: 205.975, std reward: 0.0
sample: 102, mc_sample: 1, mean reward: 166.277, std reward: 0.0
sample: 103, mc_sample: 1, mean reward: 167.885, std reward: 0.0
sample: 104, mc_sample: 1, mean reward: 185.375, std reward: 0.0
sample: 105, mc_sample: 1, mean reward: 192.749, std reward: 0.0
sample: 106, mc_sample: 1, mean reward: 182.884, std reward: 0.0
sample: 107, mc_sample: 1, mean reward: 155.377, std reward: 0.0
sample: 108, mc_sample: 1, mean reward: 185.277, std reward: 0.0
sample: 109, mc_sample: 1, mean reward: 193.376, std reward: 0.0
sample: 110, mc_sample: 1, mean reward: 146.676, std reward: 0.0
sample: 111, mc_sample: 1, mean reward: 191.69, std reward: 0.0
sample: 112, mc_sample: 1, mean reward: 171.444, std reward: 0.0
sample: 113, mc_sample: 1, mean reward: 138.544, std reward: 0.0
sample: 114, mc_sample: 1, mean reward: 202.944, std reward: 0.0
sample: 115, mc_sample: 1, mean reward: 168.5, std reward: 0.0
sample: 116, mc_sample: 1, mean reward: 176.484, std reward: 0.0
sample: 117, mc_sample: 1, mean reward: 194.946, std reward: 0.0
sample: 118, mc_sample: 1, mean reward: 181.215, std reward: 0.0
sample: 119, mc_sample: 1, mean reward: 193.793, std reward: 0.0
sample: 120, mc_sample: 1, mean reward: 164.425, std reward: 0.0
sample: 121, mc_sample: 1, mean reward: 152.871, std reward: 0.0
sample: 122, mc_sample: 1, mean reward: 168.895, std reward: 0.0
sample: 123, mc_sample: 1, mean reward: 153.194, std reward: 0.0
sample: 124, mc_sample: 1, mean reward: 195.255, std reward: 0.0
sample: 125, mc_sample: 1, mean reward: 175.789, std reward: 0.0
sample: 126, mc_sample: 1, mean reward: 201.602, std reward: 0.0
sample: 127, mc_sample: 1, mean reward: 193.256, std reward: 0.0
sample: 128, mc_sample: 1, mean reward: 202.03, std reward: 0.0
sample: 129, mc_sample: 1, mean reward: 177.433, std reward: 0.0
sample: 130, mc_sample: 1, mean reward: 152.238, std reward: 0.0
sample: 131, mc_sample: 1, mean reward: 207.319, std reward: 0.0
sample: 132, mc_sample: 1, mean reward: 191.404, std reward: 0.0
sample: 133, mc_sample: 1, mean reward: 185.17, std reward: 0.0
sample: 134, mc_sample: 1, mean reward: 209.997, std reward: 0.0
sample: 135, mc_sample: 1, mean reward: 152.752, std reward: 0.0
sample: 136, mc_sample: 1, mean reward: 161.771, std reward: 0.0
sample: 137, mc_sample: 1, mean reward: 207.16, std reward: 0.0
sample: 138, mc_sample: 1, mean reward: 170.284, std reward: 0.0
sample: 139, mc_sample: 1, mean reward: 186.44, std reward: 0.0
sample: 140, mc_sample: 1, mean reward: 214.45, std reward: 0.0
sample: 141, mc_sample: 1, mean reward: 197.076, std reward: 0.0
sample: 142, mc_sample: 1, mean reward: 238.656, std reward: 0.0
sample: 143, mc_sample: 1, mean reward: 198.672, std reward: 0.0
sample: 144, mc_sample: 1, mean reward: 165.478, std reward: 0.0
sample: 145, mc_sample: 1, mean reward: 179.069, std reward: 0.0
sample: 146, mc_sample: 1, mean reward: 206.907, std reward: 0.0
sample: 147, mc_sample: 1, mean reward: 174.373, std reward: 0.0
sample: 148, mc_sample: 1, mean reward: 186.025, std reward: 0.0
sample: 149, mc_sample: 1, mean reward: 193.843, std reward: 0.0
sample: 150, mc_sample: 1, mean reward: 242.049, std reward: 0.0
sample: 151, mc_sample: 1, mean reward: 194.149, std reward: 0.0
sample: 152, mc_sample: 1, mean reward: 280.509, std reward: 0.0
sample: 153, mc_sample: 1, mean reward: 205.525, std reward: 0.0
sample: 154, mc_sample: 1, mean reward: 202.748, std reward: 0.0
sample: 155, mc_sample: 1, mean reward: 243.604, std reward: 0.0
sample: 156, mc_sample: 1, mean reward: 210.299, std reward: 0.0
sample: 157, mc_sample: 1, mean reward: 220.804, std reward: 0.0
sample: 158, mc_sample: 1, mean reward: 209.259, std reward: 0.0
sample: 159, mc_sample: 1, mean reward: 215.238, std reward: 0.0
sample: 160, mc_sample: 1, mean reward: 213.565, std reward: 0.0
sample: 161, mc_sample: 1, mean reward: 219.901, std reward: 0.0
sample: 162, mc_sample: 1, mean reward: 210.204, std reward: 0.0
sample: 163, mc_sample: 1, mean reward: 221.484, std reward: 0.0
sample: 164, mc_sample: 1, mean reward: 201.055, std reward: 0.0
sample: 165, mc_sample: 1, mean reward: 212.229, std reward: 0.0
sample: 166, mc_sample: 1, mean reward: 197.696, std reward: 0.0
sample: 167, mc_sample: 1, mean reward: 272.421, std reward: 0.0
sample: 168, mc_sample: 1, mean reward: 237.526, std reward: 0.0
sample: 169, mc_sample: 1, mean reward: 227.028, std reward: 0.0
sample: 170, mc_sample: 1, mean reward: 195.16, std reward: 0.0
sample: 171, mc_sample: 1, mean reward: 209.416, std reward: 0.0
sample: 172, mc_sample: 1, mean reward: 233.985, std reward: 0.0
sample: 173, mc_sample: 1, mean reward: 224.613, std reward: 0.0
sample: 174, mc_sample: 1, mean reward: 197.873, std reward: 0.0
sample: 175, mc_sample: 1, mean reward: 193.923, std reward: 0.0
sample: 176, mc_sample: 1, mean reward: 264.035, std reward: 0.0
sample: 177, mc_sample: 1, mean reward: 262.29, std reward: 0.0
sample: 178, mc_sample: 1, mean reward: 283.522, std reward: 0.0
sample: 179, mc_sample: 1, mean reward: 223.21, std reward: 0.0
sample: 180, mc_sample: 1, mean reward: 214.704, std reward: 0.0
sample: 181, mc_sample: 1, mean reward: 236.564, std reward: 0.0
sample: 182, mc_sample: 1, mean reward: 229.235, std reward: 0.0
sample: 183, mc_sample: 1, mean reward: 257.997, std reward: 0.0
sample: 184, mc_sample: 1, mean reward: 175.027, std reward: 0.0
sample: 185, mc_sample: 1, mean reward: 217.945, std reward: 0.0
sample: 186, mc_sample: 1, mean reward: 217.434, std reward: 0.0
sample: 187, mc_sample: 1, mean reward: 248.443, std reward: 0.0
sample: 188, mc_sample: 1, mean reward: 257.843, std reward: 0.0
sample: 189, mc_sample: 1, mean reward: 205.796, std reward: 0.0
sample: 190, mc_sample: 1, mean reward: 243.419, std reward: 0.0
sample: 191, mc_sample: 1, mean reward: 256.168, std reward: 0.0
sample: 192, mc_sample: 1, mean reward: 234.001, std reward: 0.0
sample: 193, mc_sample: 1, mean reward: 231.877, std reward: 0.0
sample: 194, mc_sample: 1, mean reward: 255.116, std reward: 0.0
sample: 195, mc_sample: 1, mean reward: 260.889, std reward: 0.0
sample: 196, mc_sample: 1, mean reward: 280.129, std reward: 0.0
sample: 197, mc_sample: 1, mean reward: 238.358, std reward: 0.0
sample: 198, mc_sample: 1, mean reward: 264.172, std reward: 0.0
sample: 199, mc_sample: 1, mean reward: 248.789, std reward: 0.0
sample: 200, mc_sample: 1, mean reward: 268.324, std reward: 0.0
sample: 201, mc_sample: 1, mean reward: 218.207, std reward: 0.0
sample: 202, mc_sample: 1, mean reward: 258.446, std reward: 0.0
sample: 203, mc_sample: 1, mean reward: 276.504, std reward: 0.0
sample: 204, mc_sample: 1, mean reward: 261.641, std reward: 0.0
sample: 205, mc_sample: 1, mean reward: 242.358, std reward: 0.0
sample: 206, mc_sample: 1, mean reward: 226.777, std reward: 0.0
sample: 207, mc_sample: 1, mean reward: 253.799, std reward: 0.0
sample: 208, mc_sample: 1, mean reward: 213.847, std reward: 0.0
sample: 209, mc_sample: 1, mean reward: 247.978, std reward: 0.0
sample: 210, mc_sample: 1, mean reward: 282.69, std reward: 0.0
sample: 211, mc_sample: 1, mean reward: 290.067, std reward: 0.0
sample: 212, mc_sample: 1, mean reward: 274.64, std reward: 0.0
sample: 213, mc_sample: 1, mean reward: 320.572, std reward: 0.0
sample: 214, mc_sample: 1, mean reward: 262.429, std reward: 0.0
sample: 215, mc_sample: 1, mean reward: 231.342, std reward: 0.0
sample: 216, mc_sample: 1, mean reward: 262.778, std reward: 0.0
sample: 217, mc_sample: 1, mean reward: 321.425, std reward: 0.0
sample: 218, mc_sample: 1, mean reward: 220.165, std reward: 0.0
sample: 219, mc_sample: 1, mean reward: 213.551, std reward: 0.0
sample: 220, mc_sample: 1, mean reward: 384.17, std reward: 0.0
sample: 221, mc_sample: 1, mean reward: 213.323, std reward: 0.0
sample: 222, mc_sample: 1, mean reward: 287.039, std reward: 0.0
sample: 223, mc_sample: 1, mean reward: 354.228, std reward: 0.0
sample: 224, mc_sample: 1, mean reward: 279.496, std reward: 0.0
sample: 225, mc_sample: 1, mean reward: 235.502, std reward: 0.0
sample: 226, mc_sample: 1, mean reward: 347.012, std reward: 0.0
sample: 227, mc_sample: 1, mean reward: 257.669, std reward: 0.0
sample: 228, mc_sample: 1, mean reward: 269.446, std reward: 0.0
sample: 229, mc_sample: 1, mean reward: 234.387, std reward: 0.0
sample: 230, mc_sample: 1, mean reward: 295.416, std reward: 0.0
sample: 231, mc_sample: 1, mean reward: 273.117, std reward: 0.0
sample: 232, mc_sample: 1, mean reward: 275.62, std reward: 0.0
sample: 233, mc_sample: 1, mean reward: 269.962, std reward: 0.0
sample: 234, mc_sample: 1, mean reward: 327.391, std reward: 0.0
sample: 235, mc_sample: 1, mean reward: 313.397, std reward: 0.0
sample: 236, mc_sample: 1, mean reward: 253.655, std reward: 0.0
sample: 237, mc_sample: 1, mean reward: 219.116, std reward: 0.0
sample: 238, mc_sample: 1, mean reward: 306.428, std reward: 0.0
sample: 239, mc_sample: 1, mean reward: 247.718, std reward: 0.0
sample: 240, mc_sample: 1, mean reward: 274.254, std reward: 0.0
sample: 241, mc_sample: 1, mean reward: 283.066, std reward: 0.0
sample: 242, mc_sample: 1, mean reward: 254.621, std reward: 0.0
sample: 243, mc_sample: 1, mean reward: 258.438, std reward: 0.0
sample: 244, mc_sample: 1, mean reward: 248.4, std reward: 0.0
sample: 245, mc_sample: 1, mean reward: 299.671, std reward: 0.0
sample: 246, mc_sample: 1, mean reward: 288.497, std reward: 0.0
sample: 247, mc_sample: 1, mean reward: 309.84, std reward: 0.0
sample: 248, mc_sample: 1, mean reward: 254.819, std reward: 0.0
sample: 249, mc_sample: 1, mean reward: 310.775, std reward: 0.0
sample: 250, mc_sample: 1, mean reward: 299.466, std reward: 0.0
sample: 251, mc_sample: 1, mean reward: 280.381, std reward: 0.0
sample: 252, mc_sample: 1, mean reward: 279.132, std reward: 0.0
sample: 253, mc_sample: 1, mean reward: 279.498, std reward: 0.0
sample: 254, mc_sample: 1, mean reward: 262.056, std reward: 0.0
sample: 255, mc_sample: 1, mean reward: 252.37, std reward: 0.0
sample: 256, mc_sample: 1, mean reward: 301.56, std reward: 0.0
sample: 257, mc_sample: 1, mean reward: 276.607, std reward: 0.0
sample: 258, mc_sample: 1, mean reward: 312.658, std reward: 0.0
sample: 259, mc_sample: 1, mean reward: 304.321, std reward: 0.0
sample: 260, mc_sample: 1, mean reward: 292.054, std reward: 0.0
sample: 261, mc_sample: 1, mean reward: 299.72, std reward: 0.0
sample: 262, mc_sample: 1, mean reward: 282.864, std reward: 0.0
sample: 263, mc_sample: 1, mean reward: 290.839, std reward: 0.0
sample: 264, mc_sample: 1, mean reward: 305.396, std reward: 0.0
sample: 265, mc_sample: 1, mean reward: 331.086, std reward: 0.0
sample: 266, mc_sample: 1, mean reward: 377.119, std reward: 0.0
sample: 267, mc_sample: 1, mean reward: 220.435, std reward: 0.0
sample: 268, mc_sample: 1, mean reward: 262.732, std reward: 0.0
sample: 269, mc_sample: 1, mean reward: 288.836, std reward: 0.0
sample: 270, mc_sample: 1, mean reward: 310.156, std reward: 0.0
sample: 271, mc_sample: 1, mean reward: 286.003, std reward: 0.0
sample: 272, mc_sample: 1, mean reward: 299.804, std reward: 0.0
sample: 273, mc_sample: 1, mean reward: 330.106, std reward: 0.0
sample: 274, mc_sample: 1, mean reward: 340.787, std reward: 0.0
sample: 275, mc_sample: 1, mean reward: 367.589, std reward: 0.0
sample: 276, mc_sample: 1, mean reward: 327.832, std reward: 0.0
sample: 277, mc_sample: 1, mean reward: 281.507, std reward: 0.0
sample: 278, mc_sample: 1, mean reward: 321.841, std reward: 0.0
sample: 279, mc_sample: 1, mean reward: 303.164, std reward: 0.0
sample: 280, mc_sample: 1, mean reward: 373.206, std reward: 0.0
sample: 281, mc_sample: 1, mean reward: 268.697, std reward: 0.0
sample: 282, mc_sample: 1, mean reward: 342.71, std reward: 0.0
sample: 283, mc_sample: 1, mean reward: 305.855, std reward: 0.0
sample: 284, mc_sample: 1, mean reward: 372.903, std reward: 0.0
sample: 285, mc_sample: 1, mean reward: 260.063, std reward: 0.0
sample: 286, mc_sample: 1, mean reward: 337.022, std reward: 0.0
sample: 287, mc_sample: 1, mean reward: 254.329, std reward: 0.0
sample: 288, mc_sample: 1, mean reward: 301.125, std reward: 0.0
sample: 289, mc_sample: 1, mean reward: 300.569, std reward: 0.0
sample: 290, mc_sample: 1, mean reward: 337.286, std reward: 0.0
sample: 291, mc_sample: 1, mean reward: 339.299, std reward: 0.0
sample: 292, mc_sample: 1, mean reward: 325.103, std reward: 0.0
sample: 293, mc_sample: 1, mean reward: 284.727, std reward: 0.0
sample: 294, mc_sample: 1, mean reward: 279.097, std reward: 0.0
sample: 295, mc_sample: 1, mean reward: 256.629, std reward: 0.0
sample: 296, mc_sample: 1, mean reward: 285.588, std reward: 0.0
sample: 297, mc_sample: 1, mean reward: 337.22, std reward: 0.0
sample: 298, mc_sample: 1, mean reward: 296.454, std reward: 0.0
sample: 299, mc_sample: 1, mean reward: 310.768, std reward: 0.0
sample: 300, mc_sample: 1, mean reward: 335.782, std reward: 0.0
sample: 301, mc_sample: 1, mean reward: 388.13, std reward: 0.0
sample: 302, mc_sample: 1, mean reward: 277.875, std reward: 0.0
sample: 303, mc_sample: 1, mean reward: 300.504, std reward: 0.0
sample: 304, mc_sample: 1, mean reward: 278.275, std reward: 0.0
sample: 305, mc_sample: 1, mean reward: 376.4, std reward: 0.0
sample: 306, mc_sample: 1, mean reward: 250.228, std reward: 0.0
sample: 307, mc_sample: 1, mean reward: 343.589, std reward: 0.0
sample: 308, mc_sample: 1, mean reward: 356.688, std reward: 0.0
sample: 309, mc_sample: 1, mean reward: 313.627, std reward: 0.0
sample: 310, mc_sample: 1, mean reward: 287.525, std reward: 0.0
sample: 311, mc_sample: 1, mean reward: 281.033, std reward: 0.0
sample: 312, mc_sample: 1, mean reward: 318.827, std reward: 0.0
sample: 313, mc_sample: 1, mean reward: 339.561, std reward: 0.0
sample: 314, mc_sample: 1, mean reward: 291.87, std reward: 0.0
sample: 315, mc_sample: 1, mean reward: 307.732, std reward: 0.0
sample: 316, mc_sample: 1, mean reward: 327.991, std reward: 0.0
sample: 317, mc_sample: 1, mean reward: 295.241, std reward: 0.0
sample: 318, mc_sample: 1, mean reward: 299.945, std reward: 0.0
sample: 319, mc_sample: 1, mean reward: 309.432, std reward: 0.0
sample: 320, mc_sample: 1, mean reward: 241.967, std reward: 0.0
sample: 321, mc_sample: 1, mean reward: 243.035, std reward: 0.0
sample: 322, mc_sample: 1, mean reward: 251.035, std reward: 0.0
sample: 323, mc_sample: 1, mean reward: 312.014, std reward: 0.0
sample: 324, mc_sample: 1, mean reward: 261.449, std reward: 0.0
sample: 325, mc_sample: 1, mean reward: 276.577, std reward: 0.0
sample: 326, mc_sample: 1, mean reward: 254.45, std reward: 0.0
sample: 327, mc_sample: 1, mean reward: 328.31, std reward: 0.0
sample: 328, mc_sample: 1, mean reward: 301.662, std reward: 0.0
sample: 329, mc_sample: 1, mean reward: 322.224, std reward: 0.0
sample: 330, mc_sample: 1, mean reward: 280.354, std reward: 0.0
sample: 331, mc_sample: 1, mean reward: 218.685, std reward: 0.0
sample: 332, mc_sample: 1, mean reward: 320.947, std reward: 0.0
sample: 333, mc_sample: 1, mean reward: 252.137, std reward: 0.0
sample: 334, mc_sample: 1, mean reward: 259.894, std reward: 0.0
sample: 335, mc_sample: 1, mean reward: 273.045, std reward: 0.0
sample: 336, mc_sample: 1, mean reward: 290.933, std reward: 0.0
sample: 337, mc_sample: 1, mean reward: 326.434, std reward: 0.0
sample: 338, mc_sample: 1, mean reward: 290.365, std reward: 0.0
sample: 339, mc_sample: 1, mean reward: 295.083, std reward: 0.0
sample: 340, mc_sample: 1, mean reward: 381.488, std reward: 0.0
sample: 341, mc_sample: 1, mean reward: 234.21, std reward: 0.0
sample: 342, mc_sample: 1, mean reward: 300.042, std reward: 0.0
sample: 343, mc_sample: 1, mean reward: 279.879, std reward: 0.0
sample: 344, mc_sample: 1, mean reward: 269.558, std reward: 0.0
