sample: 0, mc_sample: 50, total reward: 39.184
sample: 1, mc_sample: 50, total reward: 30.034
sample: 2, mc_sample: 50, total reward: 30.899
sample: 3, mc_sample: 50, total reward: 14.7
sample: 4, mc_sample: 50, total reward: 26.148
sample: 5, mc_sample: 50, total reward: 29.367
sample: 6, mc_sample: 50, total reward: 38.253
sample: 7, mc_sample: 50, total reward: 31.413
sample: 8, mc_sample: 50, total reward: 23.207
sample: 9, mc_sample: 50, total reward: 33.365
sample: 10, mc_sample: 50, total reward: 35.092
sample: 11, mc_sample: 50, total reward: 26.416
sample: 12, mc_sample: 50, total reward: 22.57
sample: 13, mc_sample: 50, total reward: 36.752
sample: 14, mc_sample: 50, total reward: 18.753
sample: 15, mc_sample: 50, total reward: 23.829
sample: 16, mc_sample: 50, total reward: 22.823
sample: 17, mc_sample: 50, total reward: 21.974
sample: 18, mc_sample: 50, total reward: 32.883
sample: 19, mc_sample: 50, total reward: 35.881
sample: 20, mc_sample: 50, total reward: 21.726
sample: 21, mc_sample: 50, total reward: 29.589
sample: 22, mc_sample: 50, total reward: 33.089
sample: 23, mc_sample: 50, total reward: 26.258
sample: 24, mc_sample: 50, total reward: 30.187
sample: 25, mc_sample: 50, total reward: 22.375
sample: 26, mc_sample: 50, total reward: 19.02
sample: 27, mc_sample: 50, total reward: 34.434
sample: 28, mc_sample: 50, total reward: 32.072
sample: 29, mc_sample: 50, total reward: 27.427
sample: 30, mc_sample: 50, total reward: 36.897
sample: 31, mc_sample: 50, total reward: 30.995
sample: 32, mc_sample: 50, total reward: 26.856
sample: 33, mc_sample: 50, total reward: 29.798
sample: 34, mc_sample: 50, total reward: 31.045
sample: 35, mc_sample: 50, total reward: 35.914
sample: 36, mc_sample: 50, total reward: 32.609
sample: 37, mc_sample: 50, total reward: 29.985
sample: 38, mc_sample: 50, total reward: 24.11
sample: 39, mc_sample: 50, total reward: 33.492
sample: 40, mc_sample: 50, total reward: 33.9
sample: 41, mc_sample: 50, total reward: 11.417
sample: 42, mc_sample: 50, total reward: 35.495
sample: 43, mc_sample: 50, total reward: 12.551
sample: 44, mc_sample: 50, total reward: 29.263
sample: 45, mc_sample: 50, total reward: 39.009
sample: 46, mc_sample: 50, total reward: 31.534
sample: 47, mc_sample: 50, total reward: 34.724
sample: 48, mc_sample: 50, total reward: 31.268
sample: 49, mc_sample: 50, total reward: 20.056
sample: 50, mc_sample: 50, total reward: 31.833
sample: 51, mc_sample: 50, total reward: 35.625
sample: 52, mc_sample: 50, total reward: 29.028
sample: 53, mc_sample: 50, total reward: 30.761
sample: 54, mc_sample: 50, total reward: 37.066
sample: 55, mc_sample: 50, total reward: 15.557
sample: 56, mc_sample: 50, total reward: 22.307
sample: 57, mc_sample: 50, total reward: 31.242
sample: 58, mc_sample: 50, total reward: 30.234
sample: 59, mc_sample: 50, total reward: 24.157
sample: 60, mc_sample: 50, total reward: 27.563
sample: 61, mc_sample: 50, total reward: 20.937
sample: 62, mc_sample: 50, total reward: 16.475
sample: 63, mc_sample: 50, total reward: 26.361
sample: 64, mc_sample: 50, total reward: 22.025
sample: 65, mc_sample: 50, total reward: 26.212
sample: 66, mc_sample: 50, total reward: 31.253
sample: 67, mc_sample: 50, total reward: 19.083
sample: 68, mc_sample: 50, total reward: 37.838
sample: 69, mc_sample: 50, total reward: 17.635
sample: 70, mc_sample: 50, total reward: 15.149
sample: 71, mc_sample: 50, total reward: 28.153
sample: 72, mc_sample: 50, total reward: 32.058
sample: 73, mc_sample: 50, total reward: 22.696
sample: 74, mc_sample: 50, total reward: 22.377
sample: 75, mc_sample: 50, total reward: 29.931
sample: 76, mc_sample: 50, total reward: 33.961
sample: 77, mc_sample: 50, total reward: 18.414
sample: 78, mc_sample: 50, total reward: 28.36
sample: 79, mc_sample: 50, total reward: 16.161
sample: 80, mc_sample: 50, total reward: 30.268
sample: 81, mc_sample: 50, total reward: 25.644
sample: 82, mc_sample: 50, total reward: 20.638
sample: 83, mc_sample: 50, total reward: 31.252
sample: 84, mc_sample: 50, total reward: 34.136
sample: 85, mc_sample: 50, total reward: 12.065
sample: 86, mc_sample: 50, total reward: 34.207
sample: 87, mc_sample: 50, total reward: 20.292
sample: 88, mc_sample: 50, total reward: 30.915
sample: 89, mc_sample: 50, total reward: 25.499
sample: 90, mc_sample: 50, total reward: 29.968
