sample: 0, mc_sample: 10, total reward: 3.035
sample: 1, mc_sample: 10, total reward: 2.841
sample: 2, mc_sample: 10, total reward: 3.193
sample: 3, mc_sample: 10, total reward: 2.598
sample: 4, mc_sample: 10, total reward: 2.962
sample: 5, mc_sample: 10, total reward: 2.714
sample: 6, mc_sample: 10, total reward: 2.227
sample: 7, mc_sample: 10, total reward: 3.217
sample: 8, mc_sample: 10, total reward: 2.4
sample: 9, mc_sample: 10, total reward: 1.671
sample: 10, mc_sample: 10, total reward: 2.698
sample: 11, mc_sample: 10, total reward: 3.107
sample: 12, mc_sample: 10, total reward: 3.054
sample: 13, mc_sample: 10, total reward: 3.416
sample: 14, mc_sample: 10, total reward: 2.321
sample: 15, mc_sample: 10, total reward: 3.752
sample: 16, mc_sample: 10, total reward: 2.986
sample: 17, mc_sample: 10, total reward: 2.964
sample: 18, mc_sample: 10, total reward: 3.583
sample: 19, mc_sample: 10, total reward: 2.637
sample: 20, mc_sample: 10, total reward: 2.379
sample: 21, mc_sample: 10, total reward: 2.522
sample: 22, mc_sample: 10, total reward: 3.501
sample: 23, mc_sample: 10, total reward: 3.528
sample: 24, mc_sample: 10, total reward: 3.47
sample: 25, mc_sample: 10, total reward: 3.36
sample: 26, mc_sample: 10, total reward: 3.379
sample: 27, mc_sample: 10, total reward: 3.031
sample: 28, mc_sample: 10, total reward: 2.648
sample: 29, mc_sample: 10, total reward: 2.304
sample: 30, mc_sample: 10, total reward: 3.505
sample: 31, mc_sample: 10, total reward: 3.068
sample: 32, mc_sample: 10, total reward: 3.148
sample: 33, mc_sample: 10, total reward: 2.47
sample: 34, mc_sample: 10, total reward: 1.97
sample: 35, mc_sample: 10, total reward: 3.77
sample: 36, mc_sample: 10, total reward: 2.499
sample: 37, mc_sample: 10, total reward: 4.212
sample: 38, mc_sample: 10, total reward: 2.771
sample: 39, mc_sample: 10, total reward: 4.094
sample: 40, mc_sample: 10, total reward: 2.834
sample: 41, mc_sample: 10, total reward: 1.466
sample: 42, mc_sample: 10, total reward: 2.797
sample: 43, mc_sample: 10, total reward: 3.49
sample: 44, mc_sample: 10, total reward: 1.448
sample: 45, mc_sample: 10, total reward: 3.574
sample: 46, mc_sample: 10, total reward: 2.939
sample: 47, mc_sample: 10, total reward: 3.87
sample: 48, mc_sample: 10, total reward: 3.602
sample: 49, mc_sample: 10, total reward: 3.999
sample: 50, mc_sample: 10, total reward: 3.084
sample: 51, mc_sample: 10, total reward: 3.518
sample: 52, mc_sample: 10, total reward: 3.249
sample: 53, mc_sample: 10, total reward: 2.655
sample: 54, mc_sample: 10, total reward: 3.608
sample: 55, mc_sample: 10, total reward: 2.85
sample: 56, mc_sample: 10, total reward: 3.049
sample: 57, mc_sample: 10, total reward: 2.489
sample: 58, mc_sample: 10, total reward: 4.575
sample: 59, mc_sample: 10, total reward: 3.235
sample: 60, mc_sample: 10, total reward: 3.044
sample: 61, mc_sample: 10, total reward: 3.959
sample: 62, mc_sample: 10, total reward: 3.53
sample: 63, mc_sample: 10, total reward: 2.846
sample: 64, mc_sample: 10, total reward: 3.972
sample: 65, mc_sample: 10, total reward: 2.8
sample: 66, mc_sample: 10, total reward: 3.02
sample: 67, mc_sample: 10, total reward: 2.446
sample: 68, mc_sample: 10, total reward: 2.424
sample: 69, mc_sample: 10, total reward: 4.738
sample: 70, mc_sample: 10, total reward: 2.033
sample: 71, mc_sample: 10, total reward: 2.776
sample: 72, mc_sample: 10, total reward: 4.447
sample: 73, mc_sample: 10, total reward: 2.654
sample: 74, mc_sample: 10, total reward: 2.295
sample: 75, mc_sample: 10, total reward: 2.49
sample: 76, mc_sample: 10, total reward: 2.831
sample: 77, mc_sample: 10, total reward: 2.681
sample: 78, mc_sample: 10, total reward: 3.807
sample: 79, mc_sample: 10, total reward: 3.73
sample: 80, mc_sample: 10, total reward: 2.899
sample: 81, mc_sample: 10, total reward: 4.096
sample: 82, mc_sample: 10, total reward: 3.748
sample: 83, mc_sample: 10, total reward: 2.212
sample: 84, mc_sample: 10, total reward: 1.261
sample: 85, mc_sample: 10, total reward: 3.029
sample: 86, mc_sample: 10, total reward: 3.549
sample: 87, mc_sample: 10, total reward: 1.711
sample: 88, mc_sample: 10, total reward: 2.49
sample: 89, mc_sample: 10, total reward: 2.931
sample: 90, mc_sample: 10, total reward: 3.323
sample: 91, mc_sample: 10, total reward: 3.572
sample: 92, mc_sample: 10, total reward: 3.997
sample: 93, mc_sample: 10, total reward: 4.653
sample: 94, mc_sample: 10, total reward: 4.345
sample: 95, mc_sample: 10, total reward: 3.037
sample: 96, mc_sample: 10, total reward: 3.724
sample: 97, mc_sample: 10, total reward: 4.723
sample: 98, mc_sample: 10, total reward: 2.015
sample: 99, mc_sample: 10, total reward: 3.967
sample: 100, mc_sample: 10, total reward: 3.268
sample: 101, mc_sample: 10, total reward: 3.104
sample: 102, mc_sample: 10, total reward: 3.78
sample: 103, mc_sample: 10, total reward: 2.803
sample: 104, mc_sample: 10, total reward: 2.69
sample: 105, mc_sample: 10, total reward: 3.241
sample: 106, mc_sample: 10, total reward: 3.258
sample: 107, mc_sample: 10, total reward: 4.609
sample: 108, mc_sample: 10, total reward: 2.355
sample: 109, mc_sample: 10, total reward: 3.662
sample: 110, mc_sample: 10, total reward: 3.193
sample: 111, mc_sample: 10, total reward: 2.793
sample: 112, mc_sample: 10, total reward: 2.81
sample: 113, mc_sample: 10, total reward: 3.538
sample: 114, mc_sample: 10, total reward: 3.484
sample: 115, mc_sample: 10, total reward: 3.922
sample: 116, mc_sample: 10, total reward: 4.148
sample: 117, mc_sample: 10, total reward: 3.391
sample: 118, mc_sample: 10, total reward: 2.178
sample: 119, mc_sample: 10, total reward: 3.068
sample: 120, mc_sample: 10, total reward: 4.688
sample: 121, mc_sample: 10, total reward: 4.572
sample: 122, mc_sample: 10, total reward: 2.78
sample: 123, mc_sample: 10, total reward: 3.535
sample: 124, mc_sample: 10, total reward: 4.961
sample: 125, mc_sample: 10, total reward: 2.969
sample: 126, mc_sample: 10, total reward: 2.867
sample: 127, mc_sample: 10, total reward: 2.236
sample: 128, mc_sample: 10, total reward: 3.882
sample: 129, mc_sample: 10, total reward: 4.68
sample: 130, mc_sample: 10, total reward: 3.987
sample: 131, mc_sample: 10, total reward: 3.485
sample: 132, mc_sample: 10, total reward: 4.377
sample: 133, mc_sample: 10, total reward: 3.068
sample: 134, mc_sample: 10, total reward: 3.536
sample: 135, mc_sample: 10, total reward: 3.391
sample: 136, mc_sample: 10, total reward: 3.3
sample: 137, mc_sample: 10, total reward: 4.354
sample: 138, mc_sample: 10, total reward: 3.521
sample: 139, mc_sample: 10, total reward: 4.081
sample: 140, mc_sample: 10, total reward: 3.225
sample: 141, mc_sample: 10, total reward: 3.356
sample: 142, mc_sample: 10, total reward: 4.734
sample: 143, mc_sample: 10, total reward: 3.112
sample: 144, mc_sample: 10, total reward: 3.807
sample: 145, mc_sample: 10, total reward: 4.873
sample: 146, mc_sample: 10, total reward: 4.093
sample: 147, mc_sample: 10, total reward: 2.939
sample: 148, mc_sample: 10, total reward: 2.176
sample: 149, mc_sample: 10, total reward: 3.309
sample: 150, mc_sample: 10, total reward: 3.95
sample: 151, mc_sample: 10, total reward: 3.343
sample: 152, mc_sample: 10, total reward: 3.499
sample: 153, mc_sample: 10, total reward: 3.351
sample: 154, mc_sample: 10, total reward: 3.799
sample: 155, mc_sample: 10, total reward: 3.353
sample: 156, mc_sample: 10, total reward: 3.406
sample: 157, mc_sample: 10, total reward: 3.315
sample: 158, mc_sample: 10, total reward: 3.534
sample: 159, mc_sample: 10, total reward: 4.698
sample: 160, mc_sample: 10, total reward: 3.47
sample: 161, mc_sample: 10, total reward: 4.633
sample: 162, mc_sample: 10, total reward: 2.011
sample: 163, mc_sample: 10, total reward: 3.941
sample: 164, mc_sample: 10, total reward: 2.105
sample: 165, mc_sample: 10, total reward: 2.911
sample: 166, mc_sample: 10, total reward: 3.295
sample: 167, mc_sample: 10, total reward: 3.343
sample: 168, mc_sample: 10, total reward: 4.681
sample: 169, mc_sample: 10, total reward: 2.979
sample: 170, mc_sample: 10, total reward: 3.81
sample: 171, mc_sample: 10, total reward: 3.193
sample: 172, mc_sample: 10, total reward: 1.234
sample: 173, mc_sample: 10, total reward: 3.888
sample: 174, mc_sample: 10, total reward: 2.695
sample: 175, mc_sample: 10, total reward: 2.786
sample: 176, mc_sample: 10, total reward: 2.695
sample: 177, mc_sample: 10, total reward: 2.924
sample: 178, mc_sample: 10, total reward: 4.599
