sample: 0, mc_sample: 50, mean reward: 20.373, std reward: 3.036
sample: 1, mc_sample: 50, mean reward: 31.681, std reward: 4.127
sample: 2, mc_sample: 50, mean reward: 40.074, std reward: 4.517
sample: 3, mc_sample: 50, mean reward: 25.231, std reward: 3.09
sample: 4, mc_sample: 50, mean reward: 25.845, std reward: 3.397
sample: 5, mc_sample: 50, mean reward: 23.932, std reward: 2.824
sample: 6, mc_sample: 50, mean reward: 32.063, std reward: 4.273
sample: 7, mc_sample: 50, mean reward: 28.041, std reward: 3.2
sample: 8, mc_sample: 50, mean reward: 28.928, std reward: 3.489
sample: 9, mc_sample: 50, mean reward: 36.499, std reward: 4.044
sample: 10, mc_sample: 50, mean reward: 37.229, std reward: 3.591
sample: 11, mc_sample: 50, mean reward: 19.117, std reward: 2.686
sample: 12, mc_sample: 50, mean reward: 32.577, std reward: 4.493
sample: 13, mc_sample: 50, mean reward: 24.516, std reward: 2.967
sample: 14, mc_sample: 50, mean reward: 24.424, std reward: 3.051
sample: 15, mc_sample: 50, mean reward: 22.554, std reward: 3.098
sample: 16, mc_sample: 50, mean reward: 35.656, std reward: 4.123
sample: 17, mc_sample: 50, mean reward: 34.006, std reward: 4.24
sample: 18, mc_sample: 50, mean reward: 22.902, std reward: 3.538
sample: 19, mc_sample: 50, mean reward: 36.135, std reward: 3.771
sample: 20, mc_sample: 50, mean reward: 29.352, std reward: 3.055
sample: 21, mc_sample: 50, mean reward: 23.119, std reward: 2.832
sample: 22, mc_sample: 50, mean reward: 24.882, std reward: 2.757
sample: 23, mc_sample: 50, mean reward: 29.973, std reward: 3.401
sample: 24, mc_sample: 50, mean reward: 35.812, std reward: 3.893
sample: 25, mc_sample: 50, mean reward: 29.025, std reward: 4.208
sample: 26, mc_sample: 50, mean reward: 26.552, std reward: 3.86
sample: 27, mc_sample: 50, mean reward: 25.403, std reward: 3.233
sample: 28, mc_sample: 50, mean reward: 18.231, std reward: 2.867
sample: 29, mc_sample: 50, mean reward: 32.328, std reward: 3.947
sample: 30, mc_sample: 50, mean reward: 25.3, std reward: 3.309
sample: 31, mc_sample: 50, mean reward: 12.783, std reward: 2.245
sample: 32, mc_sample: 50, mean reward: 12.972, std reward: 1.64
sample: 33, mc_sample: 50, mean reward: 26.95, std reward: 3.748
sample: 34, mc_sample: 50, mean reward: 14.917, std reward: 2.496
sample: 35, mc_sample: 50, mean reward: 26.071, std reward: 3.423
sample: 36, mc_sample: 50, mean reward: 27.233, std reward: 3.254
sample: 37, mc_sample: 50, mean reward: 27.635, std reward: 3.935
sample: 38, mc_sample: 50, mean reward: 32.617, std reward: 3.249
sample: 39, mc_sample: 50, mean reward: 17.358, std reward: 2.815
sample: 40, mc_sample: 50, mean reward: 31.966, std reward: 3.633
sample: 41, mc_sample: 50, mean reward: 35.184, std reward: 5.018
sample: 42, mc_sample: 50, mean reward: 31.911, std reward: 3.548
sample: 43, mc_sample: 50, mean reward: 26.323, std reward: 3.417
