sample: 0, mc_sample: 20, mean reward: 23.644, std reward: 2.73
sample: 1, mc_sample: 20, mean reward: 28.273, std reward: 3.122
sample: 2, mc_sample: 20, mean reward: 27.567, std reward: 3.895
sample: 3, mc_sample: 20, mean reward: 28.722, std reward: 4.241
sample: 4, mc_sample: 20, mean reward: 24.475, std reward: 3.155
sample: 5, mc_sample: 20, mean reward: 27.881, std reward: 4.376
sample: 6, mc_sample: 20, mean reward: 28.863, std reward: 3.374
sample: 7, mc_sample: 20, mean reward: 39.874, std reward: 6.018
sample: 8, mc_sample: 20, mean reward: 25.86, std reward: 3.902
sample: 9, mc_sample: 20, mean reward: 32.441, std reward: 3.678
sample: 10, mc_sample: 20, mean reward: 34.887, std reward: 3.687
sample: 11, mc_sample: 20, mean reward: 30.799, std reward: 4.658
sample: 12, mc_sample: 20, mean reward: 27.659, std reward: 4.401
sample: 13, mc_sample: 20, mean reward: 27.238, std reward: 3.839
sample: 14, mc_sample: 20, mean reward: 31.578, std reward: 5.215
sample: 15, mc_sample: 20, mean reward: 38.279, std reward: 2.66
sample: 16, mc_sample: 20, mean reward: 27.159, std reward: 3.469
sample: 17, mc_sample: 20, mean reward: 37.845, std reward: 4.575
sample: 18, mc_sample: 20, mean reward: 30.858, std reward: 4.19
sample: 19, mc_sample: 20, mean reward: 34.787, std reward: 3.332
sample: 20, mc_sample: 20, mean reward: 26.975, std reward: 4.066
sample: 21, mc_sample: 20, mean reward: 32.208, std reward: 3.501
sample: 22, mc_sample: 20, mean reward: 36.901, std reward: 5.626
sample: 23, mc_sample: 20, mean reward: 24.322, std reward: 3.805
sample: 24, mc_sample: 20, mean reward: 33.539, std reward: 4.585
sample: 25, mc_sample: 20, mean reward: 36.066, std reward: 3.618
sample: 26, mc_sample: 20, mean reward: 37.774, std reward: 3.659
sample: 27, mc_sample: 20, mean reward: 27.642, std reward: 3.767
sample: 28, mc_sample: 20, mean reward: 19.603, std reward: 3.267
sample: 29, mc_sample: 20, mean reward: 36.321, std reward: 3.622
sample: 30, mc_sample: 20, mean reward: 16.267, std reward: 2.706
sample: 31, mc_sample: 20, mean reward: 33.011, std reward: 3.868
sample: 32, mc_sample: 20, mean reward: 29.65, std reward: 4.342
sample: 33, mc_sample: 20, mean reward: 31.444, std reward: 4.909
sample: 34, mc_sample: 20, mean reward: 27.533, std reward: 3.325
sample: 35, mc_sample: 20, mean reward: 35.709, std reward: 4.299
sample: 36, mc_sample: 20, mean reward: 32.963, std reward: 3.233
sample: 37, mc_sample: 20, mean reward: 41.226, std reward: 6.248
