sample: 0, mc_sample: 15, mean reward: 36.498, std reward: 4.56
sample: 1, mc_sample: 15, mean reward: 33.059, std reward: 3.61
sample: 2, mc_sample: 15, mean reward: 28.285, std reward: 3.687
sample: 3, mc_sample: 15, mean reward: 33.401, std reward: 4.592
sample: 4, mc_sample: 15, mean reward: 32.119, std reward: 3.189
sample: 5, mc_sample: 15, mean reward: 27.914, std reward: 3.647
sample: 6, mc_sample: 15, mean reward: 41.933, std reward: 5.608
sample: 7, mc_sample: 15, mean reward: 27.362, std reward: 3.503
sample: 8, mc_sample: 15, mean reward: 30.809, std reward: 3.118
sample: 9, mc_sample: 15, mean reward: 30.412, std reward: 2.172
sample: 10, mc_sample: 15, mean reward: 27.868, std reward: 3.514
sample: 11, mc_sample: 15, mean reward: 25.204, std reward: 4.077
sample: 12, mc_sample: 15, mean reward: 32.191, std reward: 3.334
sample: 13, mc_sample: 15, mean reward: 24.95, std reward: 3.227
sample: 14, mc_sample: 15, mean reward: 30.55, std reward: 3.263
sample: 15, mc_sample: 15, mean reward: 23.217, std reward: 2.659
sample: 16, mc_sample: 15, mean reward: 41.739, std reward: 4.896
sample: 17, mc_sample: 15, mean reward: 31.028, std reward: 3.171
sample: 18, mc_sample: 15, mean reward: 26.186, std reward: 2.087
sample: 19, mc_sample: 15, mean reward: 31.336, std reward: 2.671
sample: 20, mc_sample: 15, mean reward: 31.871, std reward: 3.469
sample: 21, mc_sample: 15, mean reward: 37.858, std reward: 3.59
sample: 22, mc_sample: 15, mean reward: 33.648, std reward: 4.425
sample: 23, mc_sample: 15, mean reward: 27.259, std reward: 3.2
sample: 24, mc_sample: 15, mean reward: 33.269, std reward: 3.307
sample: 25, mc_sample: 15, mean reward: 27.414, std reward: 3.383
sample: 26, mc_sample: 15, mean reward: 19.329, std reward: 3.894
sample: 27, mc_sample: 15, mean reward: 35.059, std reward: 3.831
sample: 28, mc_sample: 15, mean reward: 23.782, std reward: 3.804
sample: 29, mc_sample: 15, mean reward: 27.168, std reward: 4.115
sample: 30, mc_sample: 15, mean reward: 32.27, std reward: 3.904
sample: 31, mc_sample: 15, mean reward: 21.608, std reward: 4.363
sample: 32, mc_sample: 15, mean reward: 26.678, std reward: 4.157
sample: 33, mc_sample: 15, mean reward: 41.049, std reward: 3.909
sample: 34, mc_sample: 15, mean reward: 28.705, std reward: 3.93
sample: 35, mc_sample: 15, mean reward: 31.592, std reward: 3.608
sample: 36, mc_sample: 15, mean reward: 30.655, std reward: 5.051
sample: 37, mc_sample: 15, mean reward: 29.199, std reward: 4.597
sample: 38, mc_sample: 15, mean reward: 27.545, std reward: 3.356
sample: 39, mc_sample: 15, mean reward: 31.663, std reward: 3.797
sample: 40, mc_sample: 15, mean reward: 25.632, std reward: 3.461
sample: 41, mc_sample: 15, mean reward: 26.942, std reward: 4.116
sample: 42, mc_sample: 15, mean reward: 24.574, std reward: 2.488
sample: 43, mc_sample: 15, mean reward: 28.18, std reward: 2.986
sample: 44, mc_sample: 15, mean reward: 35.502, std reward: 4.988
sample: 45, mc_sample: 15, mean reward: 25.194, std reward: 1.474
sample: 46, mc_sample: 15, mean reward: 29.806, std reward: 4.051
sample: 47, mc_sample: 15, mean reward: 34.215, std reward: 3.611
sample: 48, mc_sample: 15, mean reward: 29.46, std reward: 1.786
sample: 49, mc_sample: 15, mean reward: 26.761, std reward: 3.696
sample: 50, mc_sample: 15, mean reward: 36.279, std reward: 4.69
sample: 51, mc_sample: 15, mean reward: 31.66, std reward: 3.115
sample: 52, mc_sample: 15, mean reward: 32.789, std reward: 3.849
sample: 53, mc_sample: 15, mean reward: 32.682, std reward: 4.048
sample: 54, mc_sample: 15, mean reward: 32.066, std reward: 4.928
sample: 55, mc_sample: 15, mean reward: 36.988, std reward: 4.601
sample: 56, mc_sample: 15, mean reward: 39.401, std reward: 6.7
sample: 57, mc_sample: 15, mean reward: 35.43, std reward: 3.77
sample: 58, mc_sample: 15, mean reward: 38.512, std reward: 4.938
sample: 59, mc_sample: 15, mean reward: 30.201, std reward: 4.161
sample: 60, mc_sample: 15, mean reward: 37.129, std reward: 3.676
sample: 61, mc_sample: 15, mean reward: 27.568, std reward: 2.707
sample: 62, mc_sample: 15, mean reward: 29.621, std reward: 4.693
sample: 63, mc_sample: 15, mean reward: 23.113, std reward: 4.114
sample: 64, mc_sample: 15, mean reward: 27.592, std reward: 5.256
sample: 65, mc_sample: 15, mean reward: 35.692, std reward: 5.548
sample: 66, mc_sample: 15, mean reward: 40.844, std reward: 4.784
sample: 67, mc_sample: 15, mean reward: 29.162, std reward: 2.599
sample: 68, mc_sample: 15, mean reward: 33.516, std reward: 5.245
