sample: 0, mc_sample: 10, mean reward: 20.331, std reward: 3.211
sample: 1, mc_sample: 10, mean reward: 35.267, std reward: 3.991
sample: 2, mc_sample: 10, mean reward: 37.157, std reward: 2.877
sample: 3, mc_sample: 10, mean reward: 23.59, std reward: 3.066
sample: 4, mc_sample: 10, mean reward: 26.642, std reward: 3.752
sample: 5, mc_sample: 10, mean reward: 36.776, std reward: 2.922
sample: 6, mc_sample: 10, mean reward: 24.703, std reward: 4.052
sample: 7, mc_sample: 10, mean reward: 18.072, std reward: 2.231
sample: 8, mc_sample: 10, mean reward: 26.043, std reward: 3.271
sample: 9, mc_sample: 10, mean reward: 23.228, std reward: 3.649
sample: 10, mc_sample: 10, mean reward: 37.093, std reward: 3.728
sample: 11, mc_sample: 10, mean reward: 37.164, std reward: 3.429
sample: 12, mc_sample: 10, mean reward: 34.726, std reward: 3.502
sample: 13, mc_sample: 10, mean reward: 19.883, std reward: 2.738
sample: 14, mc_sample: 10, mean reward: 34.658, std reward: 3.165
sample: 15, mc_sample: 10, mean reward: 38.819, std reward: 3.638
sample: 16, mc_sample: 10, mean reward: 35.815, std reward: 3.02
sample: 17, mc_sample: 10, mean reward: 17.561, std reward: 3.016
sample: 18, mc_sample: 10, mean reward: 36.151, std reward: 2.967
sample: 19, mc_sample: 10, mean reward: 31.887, std reward: 4.914
sample: 20, mc_sample: 10, mean reward: 33.109, std reward: 4.291
sample: 21, mc_sample: 10, mean reward: 30.706, std reward: 4.19
sample: 22, mc_sample: 10, mean reward: 24.656, std reward: 2.539
sample: 23, mc_sample: 10, mean reward: 26.036, std reward: 3.095
sample: 24, mc_sample: 10, mean reward: 34.924, std reward: 4.39
sample: 25, mc_sample: 10, mean reward: 31.329, std reward: 2.962
sample: 26, mc_sample: 10, mean reward: 30.816, std reward: 3.248
sample: 27, mc_sample: 10, mean reward: 34.763, std reward: 3.643
sample: 28, mc_sample: 10, mean reward: 21.288, std reward: 3.24
sample: 29, mc_sample: 10, mean reward: 27.905, std reward: 3.447
sample: 30, mc_sample: 10, mean reward: 25.449, std reward: 2.497
sample: 31, mc_sample: 10, mean reward: 31.28, std reward: 3.074
sample: 32, mc_sample: 10, mean reward: 30.864, std reward: 3.428
sample: 33, mc_sample: 10, mean reward: 28.961, std reward: 2.737
sample: 34, mc_sample: 10, mean reward: 29.992, std reward: 3.839
